date,open,high,low,close,volume,turnover,ret_1,ret_2,ret_3,sma_5,sma_10,sma_20,ema_12,ema_26,vol_10,vol_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,vol_change_1,vol_mean_10,close_lag1,ret_lag_1,close_lag2,ret_lag_2,close_lag3,ret_lag_3,close_lag5,ret_lag_5,close_lag10,ret_lag_10,target
31-12-2019,12247.1,12247.1,12151.8,12168.45,426931711,14812.89,-0.526926262,-0.497282626,-0.362227196,19837.54,18360.7,17650.92,18400.27703,17909.31118,0.384700608,0.361263756,43.64587492,490.9658489,380.0266497,110.9391993,27629.35916,7672.480841,1.130642387,0.276769224,564142536.9,25722.1,0.062661767,24205.35,0.26865081,19079.6,0.059259835,11877.45,-0.383111386,24951.15,0.263106339,TRUE
02-01-2020,12198.55,12289.9,12195.25,12282.2,407697594,15256.55,0.13803104,-0.394007273,-0.347125581,15864.4,17179.96,17665.585,16568.1173,17206.95074,0.310973225,0.340581365,50.6178658,-638.8334304,107.4072535,-746.2406839,27214.18119,8116.988807,1.081039342,0.316572289,305133755.9,10792.5,-0.467507734,20267.9,0.077363455,18812.5,0.095858891,13109.05,-0.460629476,11890.6,-0.521241087,FALSE
03-01-2020,12261.1,12265.6,12191.35,12226.65,428770054,16827.27,0.145648762,-0.496349283,-0.34603206,16654.54,16353.97,17442.53,16337.64495,17056.54435,0.32191733,0.337483133,46.06262374,-718.8993921,-237.769451,-481.129941,26766.52545,8118.534545,1.069110439,0.497929849,372123671.1,10672.25,-0.560379469,24276.05,0.298455293,18696.1,0.074386624,13113.75,0.088440597,11669.15,-0.525250614,FALSE
06-01-2020,12170.6,12179.1,11974.2,11993.05,396501419,16869.22,-0.514616487,-0.424934429,-0.358696437,17655.2,17389.485,18288.5075,17817.58501,17808.86883,0.495699856,0.435293914,46.72807823,8.716182513,86.44582975,-77.72964723,28681.25832,7895.756682,1.136533511,0.096914009,424538639.6,24708.4,0.184765357,20855.1,0.115183372,18701.05,0.556034913,24213.3,0.997747581,11503.35,-0.535049109,TRUE
07-01-2020,12079.1,12152.15,12005.35,12052.95,447818617,17797.68,0.118935554,-0.511587338,-0.424342215,17416.6,18532.225,18152.1,17279.54463,17677.22792,0.365828428,0.340669106,46.52399656,-397.6832906,219.219047,-616.9023376,28328.40218,7975.797824,1.121225883,0.662459894,326547401.3,10771.8,-0.563502419,24677.8,0.178629935,20937.7,0.123101474,16912.25,0.4186344,12263.55,0.024862005,FALSE
08-01-2020,11939.1,12044.95,11929.6,12025.35,445991640,18281.15,0.113236717,-0.42465606,-0.35209989,15893.17,18012.275,17736.1325,16899.56696,17494.26277,0.313239602,0.328395719,45.62262718,-594.6958081,192.5063599,-787.202168,27324.8927,8147.372296,1.081268445,0.606033053,318625403,10802.15,-0.483179155,20901.15,0.12610921,18560.5,0.080562623,13355.75,-0.476086897,12012.05,-0.52159047,TRUE
09-01-2020,12153.15,12224.05,12132.55,12215.9,477469878,18456.64,0.125355246,-0.417441605,-0.343561167,16023.91,16708.09,18114.8,16814.56346,17552.49283,0.360068346,0.361001257,42.28052305,-737.9293695,54.43082506,-792.3601945,27993.92746,8235.672543,1.09072443,0.433798117,372855670.8,10855.15,-0.482333782,20969.4,0.126820657,18609.35,0.065232759,13392.95,-0.445385163,25046.15,0.001319306,TRUE
10-01-2020,12271,12311.2,12213.2,12256.8,660627930,18818.62,0.132623642,-0.502140623,-0.337348486,16742.17,16477.4,17757.3125,16444.92356,17099.69332,0.3117578,0.347436449,50.25082547,-654.7697691,-159.4701075,-495.2996616,27987.32254,7527.302458,1.152202513,1.597160345,350363477.4,10821.6,-0.560437061,24619,0.331001373,18496.6,0.05593186,13529.1,0.133327749,12461.05,-0.505156502,TRUE
13-01-2020,12296.7,12337.75,12285.8,12329.55,500968242,17522.13,-0.497751408,-0.410249971,-0.333435151,17650.72,18833.195,18953.755,18768.34701,18652.68958,0.372280825,0.367948207,42.1827774,115.6574276,373.7683325,-258.110905,28904.98162,9002.528376,1.050053314,0.88297732,346651879.5,24548.7,0.174219378,20906.4,0.130249795,18497.15,0.545060058,25875.8,0.08341969,19794,0.155948515,TRUE
14-01-2020,12333.1,12374.25,12308.7,12362.3,616260555,17948.92,0.151309417,-0.500882176,-0.409247193,17480.51,18573.925,18294.26,17381.00881,17756.00222,0.358546801,0.338979471,47.00902234,-374.9934074,241.214196,-616.2076034,28401.96544,8186.554557,1.105013862,1.062629907,340625859.2,10737.6,-0.566478119,24768.3,0.18359389,20926.35,0.124588887,17368.25,0.436972044,12719.95,0.074279271,FALSE
15-01-2020,12349.4,12355.15,12278.75,12343.3,684352965,17882.51,0.133785869,-0.417293357,-0.338526176,16079.6,17450.83,17548.8575,16807.75338,17349.75747,0.304955879,0.328169369,45.60161461,-542.0040962,129.301743,-671.3058392,27341.45514,7756.259861,1.116038197,1.202353737,355280858.8,10886.8,-0.486052297,21182.7,0.135174676,18660.3,0.07707981,13558.15,-0.476722353,11872.1,-0.527863832,TRUE
16-01-2020,12347.1,12389.05,12315.8,12355.5,395670245,16004.06,0.134541748,-0.424164536,-0.329048759,16067.75,16199.035,17642.795,16398.96559,16983.77112,0.336635728,0.41207707,41.49837774,-584.8055335,38.23777451,-623.043308,27776.76884,7508.821156,1.148794604,0.430793432,347964528,10890.3,-0.492451058,21456.65,0.165178741,18414.9,0.069303309,13567.85,-0.310417297,25323.55,0.010623629,FALSE
17-01-2020,12328.4,12385.45,12321.4,12352.35,502060615,21397.63,0.132702747,-0.499261196,-0.323862828,16688.64,16535.39,17812.8225,16711.57967,17378.01187,0.294939414,0.32536661,50.75272225,-666.4321952,-62.56232198,-603.8698732,28304.49494,7321.150064,1.177991016,0.848010224,312767732.1,10905.2,-0.557925674,24668.25,0.350279161,18269,0.059170706,13682.7,0.135121682,25585.3,0.024588227,FALSE
20-01-2020,12430.5,12430.5,12216.9,12224.55,491609317,21415.43,-0.489616603,-0.430173262,-0.336359861,17661.9,18221.715,18820.1425,18346.01269,18229.88916,0.431964388,0.429220833,41.96798091,116.1235382,275.8067385,-159.6832004,29623.22669,8017.058315,1.14803426,0.81319992,395094563.1,23951.7,0.116468016,21453.1,0.164634957,18420.45,0.502520453,26052.65,0.107751345,17512.25,-0.049216152,FALSE
21-01-2020,12195.3,12230.05,12162.3,12169.85,443976442,18682.65,0.110200377,-0.484055114,-0.424597461,17250.93,17388.585,17995.18,17034.03187,17478.06406,0.349720544,0.356166191,45.99365346,-444.0321978,139.6270894,-583.6592872,27815.54974,8174.810265,1.091444457,0.53715953,392794169.8,10961.85,-0.53526868,23587.5,0.115240317,21150.15,0.15038373,16614.2,0.353851921,11999.1,-0.535695146,FALSE
22-01-2020,12218.35,12225.05,12087.9,12106.9,526294513,19758.68,0.108411343,-0.430398893,-0.334752817,15850.93,17994.445,17826.3925,17018.88504,17748.09178,0.312809662,0.35600863,45.60547737,-729.2067378,86.03430838,-815.2410462,27507.72848,8145.056516,1.086180054,0.749834813,328516860.3,10922.75,-0.48611036,21255.05,0.167917644,18199.1,0.085162648,13328.4,-0.488709402,11968.4,-0.537338704,TRUE
23-01-2020,12123.75,12189,12094.1,12180.35,867653663,23829.39,0.124530305,-0.42947577,-0.328067809,15888.81,17229.02,17074.155,16472.89765,17140.8741,0.296794264,0.360228906,50.4377073,-667.9764416,-49.41448607,-618.5619555,26236.56144,7911.748563,1.073248596,1.903052609,363722424.7,10831.5,-0.492655531,21349.4,0.17774523,18127.35,0.06911642,13466.3,-0.436727353,11914.4,-0.513143539,TRUE
24-01-2020,12174.55,12272.15,12149.65,12248.25,593237908,18032.27,0.128891777,-0.484359114,-0.312158838,16346.18,16316.735,17774.7875,16315.97706,17063.68762,0.291188404,0.347175171,50.23676669,-747.7105581,-215.9197056,-531.7908524,28001.2824,7548.292604,1.150674223,0.642944678,328359091.6,10849.8,-0.543232667,23753.45,0.333953883,17806.8,0.04300458,13601.1,0.109139467,12926.45,-0.50074349,FALSE
27-01-2020,12197.1,12216.6,12107,12119,441158138,17988.61,-0.489730613,-0.434783724,-0.327267883,17490.34,17255.46,18449.7625,17810.54876,17827.96344,0.361562594,0.364448359,45.42064832,-17.4146759,85.87896198,-103.2936379,28718.20159,8181.323406,1.113124258,1.482855195,417379964.8,23750.2,0.107682119,21441.35,0.19022071,18014.6,0.485550301,24194.5,0.420994981,18268.4,0.552412313,FALSE
28-01-2020,12148.1,12163.55,12024.5,12055.8,478484057,20917.62,0.130773668,-0.493738819,-0.443272261,17263.56,16499.44,17511.5025,16756.62747,17116.74113,0.449655494,0.387944636,50.10504122,-360.1136553,119.0924676,-479.2061229,27548.13144,7474.873564,1.146289867,0.140109278,411595301.1,10661.55,-0.552287788,23813.4,0.099684827,21654.75,0.194263828,17086.25,0.395274298,25966.05,0.363244038,TRUE
29-01-2020,12114.9,12169.6,12103.8,12129.5,514362340,20646.18,0.138684966,-0.443056748,-0.330693889,15983.23,16830.71,17790.765,16764.39366,17442.42049,0.359853423,0.353583835,50.28383523,-678.0268248,51.87839421,-729.905219,27271.27137,8310.258631,1.065778382,0.441158247,346117400.4,10652.2,-0.51088908,21778.7,0.201749207,18122.5,0.05160083,13873.2,-0.419874844,25936.2,0.065616507,FALSE
30-01-2020,12147.75,12150.3,12010.6,12035.8,538138743,19372.67,0.129931091,-0.446156253,-0.338365126,15964.72,17365.59,17808.23,16725.66562,17453.4042,0.289963182,0.33239587,50.25734345,-727.7385784,-11.09278152,-716.6457968,27346.95214,8269.50786,1.07127122,0.312188158,316398490.9,10651.8,-0.5098429,21731.4,0.194623715,18191,0.056780685,13932.6,-0.42262889,12056.05,-0.537265054,FALSE
31-01-2020,12100.4,12103.55,11945.85,11962.1,771278258,26044.91,0.104436822,-0.494093864,-0.339303961,16349.44,16385.97,17654.39,16520.48474,17283.63855,0.28951974,0.327717537,50.09883873,-763.1538042,-131.7066973,-631.4471069,27979.95263,7328.827367,1.169744481,0.27522366,437585013.7,10830.95,-0.541932933,23644.9,0.305965656,18105.3,0.052392038,13981.95,0.140838865,25877.85,0.063144878,FALSE
03-02-2020,11627.45,11749.85,11614.5,11707.9,669815788,25415.26,-0.512267364,-0.455885599,-0.357857239,18617.65,17636.095,17646.45,17472.2019,17520.33685,0.335248124,0.333206734,44.83106388,-48.13495247,-85.10449695,36.96954448,26945.27974,8347.620261,1.05390373,1.144923877,317284911.2,24004.75,0.115599737,21517.35,0.180161305,18232.55,0.034429838,12226.65,0.145648762,13113.75,0.088440597,TRUE
04-02-2020,11786.25,11986.15,11783.4,11979.65,560430291,22338.5,0.097816674,-0.446887149,-0.336048152,16079.74,16004.67,17564.535,16071.77486,16915.64121,0.336523323,0.344201936,45.85966658,-843.866352,-298.8269856,-545.0393663,27509.71417,7619.355826,1.132415879,0.760698154,383778411.8,10912.25,-0.496170113,21658.6,0.200391289,18042.95,0.013349995,14132.9,0.317464239,11994.2,-0.53444719,TRUE
05-02-2020,12005.85,12098.15,11953.35,12089.15,758032580,22998.05,0.105612131,-0.443173444,-0.328087527,16130.34,16530.72,17710.01,16703.27493,17416.29595,0.362557933,0.338015996,50.13019191,-713.0210178,-61.56482141,-651.4561964,27310.48272,8109.537285,1.08418603,1.827476159,446613480.5,10934.35,-0.496363561,21710.8,0.206681803,17992.15,0.003732166,14199.5,-0.419657545,25597.65,0.066775438,TRUE
06-02-2020,12120,12160.6,12084.65,12137.95,565116236,21735.92,0.097220778,-0.486029628,-0.320362609,16484.36,17282.565,17571.3625,16456.38392,17109.7778,0.344721147,0.405536137,45.52544789,-653.3938771,-160.7915342,-492.6023428,27878.03578,7264.689222,1.173121695,0.893120147,371606071.2,11062.45,-0.53157069,23616.05,0.322327955,17859.45,0.006398661,14146.25,0.179537315,12018.4,-0.503644691,FALSE
07-02-2020,12151.15,12154.7,12073.95,12098.35,473475144,16339.61,0.092954451,-0.4896912,-0.320802012,15765.14,16590.87,17522.025,16183.98446,17008.98484,0.312879999,0.330962038,44.98752604,-825.0003709,-259.5691228,-565.4312481,28067.47799,6976.572006,1.203679711,0.796566716,331877939.8,11069.4,-0.533092345,23707.9,0.330954881,17812.7,0.259974465,12052.95,0.118935554,16912.25,0.4186344,FALSE
10-02-2020,12102.35,12103.55,11990.75,12031.5,525674715,17185.14,-0.48652455,-0.443467924,-0.328380079,18599.83,17671,17591.225,17505.16208,17542.62891,0.33505402,0.330208987,44.94522576,-37.46682109,-45.00274047,7.535919383,27135.97749,8046.472514,1.085172009,1.013906264,313552762.7,23431.5,0.083853331,21618.7,0.206794629,17914.15,-0.00495187,12256.8,0.132623642,13529.1,0.133327749,TRUE
11-02-2020,12108.4,12172.3,12099,12107.9,480491557,16209.52,0.111959077,-0.440671311,-0.323418475,16119.07,16147.47,17711.1175,16182.06839,17098.88618,0.336991022,0.338122795,45.83810494,-916.8177893,-361.2613556,-555.5564337,27520.17748,7902.05752,1.107672622,0.680126278,341161257.5,10888.8,-0.496988063,21647.2,0.209631364,17895.7,-0.008864212,14484.75,0.341807975,11856.8,-0.536379224,TRUE
12-02-2020,12151,12231.75,12144.3,12201.2,412399174,16598.33,0.126465646,-0.442728898,-0.316773247,16199.54,16662.405,17852.565,16820.48335,17526.86217,0.364468249,0.332229488,49.60867954,-706.3788232,-29.68361128,-676.6952119,27437.99424,8267.135757,1.073843366,0.410805732,458723926.7,10831.4,-0.505292413,21894.55,0.226022219,17858.2,-0.019445596,14563.45,-0.408994067,25694.95,0.064356518,FALSE
13-02-2020,12219.55,12225.65,12139.8,12174.65,501510138,16315.27,0.127945598,-0.47263812,-0.321995812,16453.73,17311.53,17600.2975,16794.96113,17646.83249,0.338075832,0.345805068,45.854777,-851.8713562,-169.2228845,-682.6484717,26873.55319,8327.041807,1.053761244,0.557685421,378007772.3,10793.65,-0.532458053,23085.95,0.285652629,17956.6,-0.016497059,14564.85,0.181296154,11971.8,-0.537336044,FALSE
14-02-2020,12190.15,12246.7,12091.2,12113.45,623053270,20759.51,0.127246756,-0.477328967,-0.336458376,15777.38,16628.945,17558.965,16207.07597,17058.76478,0.309758652,0.326928405,44.99147264,-851.6888098,-250.433964,-601.2548458,27957.5723,7160.357696,1.18442144,-0.006360242,408394724,10746.05,-0.53632953,23176.05,0.269520562,18255.75,0.25077078,12362.3,0.151309417,17368.25,0.436972044,FALSE
17-02-2020,12131.8,12159.6,12037,12045.8,455412408,15439.55,-0.480856089,-0.441598928,-0.332764647,18636.47,17662.555,17602.5525,17625.16441,17739.25741,0.334219054,0.333352138,45.02387177,-114.0930018,-47.71507825,-66.37792355,27309.82019,7895.284809,1.102938644,0.668511834,312855040.5,23203.2,0.075619033,21571.95,0.194903425,18053.3,-0.013917337,12352.35,0.132702747,13682.7,0.135121682,FALSE
18-02-2020,12028.25,12030.75,11908.05,11992.5,677307424,18853,0.127014035,-0.441228203,-0.339814537,16074.82,16062.425,17761.7125,16126.21949,16956.91819,0.33257497,0.329870089,45.79881337,-830.6987025,-217.7795732,-612.9191293,27613.40544,7910.019561,1.109317915,0.960707948,401477576,10640.95,-0.504201563,21462.25,0.181493888,18165.35,0.002887421,14281.3,0.309376132,12165,-0.5323573,TRUE
19-02-2020,12090.6,12134.7,12042.1,12125.9,514030605,17610.89,0.14348357,-0.439197314,-0.330351201,16079.78,16651.975,17863.3975,16765.9415,17540.19432,0.358184966,0.325947576,49.40229663,-774.2528259,-79.42852351,-694.8243024,27281.04146,8445.753541,1.054406807,0.763355594,373246107.7,10604.35,-0.509566468,21622.4,0.194089856,18107.85,0.009446216,14521.15,-0.399923963,25910.05,0.104727166,FALSE
20-02-2020,12119,12152,12071.45,12080.85,502875583,18831.51,0.125323112,-0.48250249,-0.439970239,17152.1,17579.155,17409.17,16969.27587,17579.51739,0.282288542,0.377088188,49.54289484,-610.2415211,-35.24577013,-574.995751,27112.66476,7705.675244,1.114756735,0.738878787,338647696.8,10735.45,-0.540134291,23344.75,0.08218832,21571.8,0.19659523,17757,0.212520571,18420.45,0.502520453,FALSE
24-02-2020,12012.55,12012.55,11813.4,11829.4,491224913,19421.04,-0.487731788,-0.448614358,-0.347102101,18328.59,17337.385,17463.7875,17307.483,17434.91551,0.318178253,0.313298288,45.08642138,-127.4325139,-130.282472,2.849958122,26786.96339,8140.611611,1.067715224,0.85833294,326627791.5,23092.2,0.07636123,21453.95,0.184103917,18118.3,0.056516085,12248.25,0.128891777,13601.1,0.109139467,FALSE
25-02-2020,11877.5,11883.05,11779.9,11797.9,461349973,18510.82,0.084355842,-0.447472439,-0.340602897,15840.1,15870.06,17256.5775,15981.87044,16912.68135,0.321165103,0.354657565,45.91253778,-930.8109143,-352.6420039,-578.1689103,27267.71253,7245.442471,1.160268892,0.195500974,376281470,10880.1,-0.490455495,21352.6,0.193419387,17891.95,0.035536623,14238.9,0.320795321,12214.55,-0.529476685,FALSE
26-02-2020,11738.55,11783.25,11639.6,11678.5,567990976,21887.07,0.077819719,-0.517853678,-0.369164495,16556.94,16867.615,17660.0725,16510.33383,17247.79078,0.311372177,0.364768108,44.50593206,-737.4569522,-138.6257093,-598.8312429,28188.78655,7131.358453,1.192374952,0.368803107,419452844.6,10835.3,-0.55266515,24221.9,0.308390164,18512.75,0.055684653,12858.4,0.064988094,18125.4,0.564706187,FALSE
27-02-2020,11661.25,11663.85,11536.7,11633.3,609266324,21623.47,0.076494566,-0.490419048,-0.339180373,15996.72,16927.625,17370.63,16170.34332,16958.28487,0.323088281,0.347049088,49.71536721,-787.9415533,-242.6545766,-545.2869767,27530.54923,7210.710771,1.169781318,0.5987882,379532950.3,10806.65,-0.526629331,22829.15,0.296790282,17604.35,0.028883441,13967.5,0.152529087,12126.55,-0.498788981,FALSE
28-02-2020,11382,11384.8,11175.05,11201.75,810523106,32297.15,0.037919852,-0.51206046,-0.345001593,15174.2,16218.88,16685.8,15609.03077,16435.2433,0.306960541,0.371352793,49.39089297,-826.2125371,-279.1444962,-547.0680408,26720.40709,6651.19291,1.202772068,0.258265558,435549490.1,10792.5,-0.529887073,22957.25,0.342376162,17101.95,0.237697711,12055.8,0.130773668,17086.25,0.395274298,FALSE
02-03-2020,11387.35,11433,11036.25,11132.75,681148567,24204.55,-0.490580586,-0.367830941,-0.37386108,16604.96,17015.14,17780.16,17370.52445,17598.62667,0.33657366,0.320279612,40.4598835,-228.1022238,78.56842278,-306.6706466,26535.63633,9024.683669,0.984859116,0.538294177,432057789.5,21853.8,0.240959887,17610.4,-0.009538808,17780,0.213830016,24188.65,0.116443889,20267.9,0.077363455,TRUE
03-03-2020,11217.55,11342.25,11152.55,11303.3,696919348,23281.2,-0.516147605,-0.366905548,-0.356311432,16973.71,17795.68,17074.825,17128.46247,17335.28981,0.323810903,0.31428523,45.63270883,-206.8273408,-68.01049478,-138.8168461,25573.27044,8576.37956,0.995435729,1.007018194,426756025.4,23361.05,0.308445423,17854.05,0.016733864,17560.2,0.187306245,11707.9,-0.512267364,12226.65,0.145648762,FALSE
04-03-2020,11351.35,11356.6,11082.15,11251,798021596,26928.46,-0.526059164,-0.357683986,-0.244678816,15876.37,16193.38,16606.6225,16377.74522,16883.41521,0.319100293,0.3603089,49.49224984,-505.6699901,-404.1399937,-101.5299964,26003.80149,7209.443511,1.131738737,1.118214917,451638668.3,23739.25,0.355266238,17516.3,0.175933914,14895.65,0.243412788,10912.25,-0.496170113,10727.35,-0.561381845,TRUE
05-03-2020,11306.05,11389.5,11244.6,11269,1353209029,26980.65,0.02562469,-0.524440524,-0.482401466,16529.74,16330.04,17274.5675,16225.53879,17039.25092,0.319419979,0.327893622,49.41992109,-813.7121361,-312.6137246,-501.0984115,27441.37782,7107.757179,1.17708421,2.6257654,522676311.9,10987.45,-0.536322126,23696.3,0.08839916,21771.7,0.458813676,12089.15,0.105612131,14199.5,-0.419657545,FALSE
06-03-2020,10942.65,11035.1,10827.4,10989.45,1811564187,26455.29,-0.00574957,-0.534411429,-0.498871378,17067.96,16776.16,16899.02,16312.43733,16972.44606,0.334043225,0.398729908,44.33421352,-660.0087273,-199.8974339,-460.1112934,27025.60845,6772.431545,1.198482333,3.862595769,476097056.2,11053,-0.531719014,23603.35,0.076333598,21929.4,0.234443781,12137.95,0.097220778,14146.25,0.179537315,FALSE
09-03-2020,10742.05,10751.55,10294.45,10451.45,1566119057,35151.79,-0.52019052,-0.415906379,-0.401536321,16540.1,16894.41,18150.6625,17303.67333,17711.27475,0.332551076,0.328384509,39.86008032,-407.6014184,-56.54499669,-351.0564218,27482.42661,8818.898395,1.028256033,3.484583575,469135211.1,21782.5,0.217344894,17893.45,0.02460232,17463.8,0.155831177,23526.5,0.091977897,20969.4,0.126820657,TRUE
11-03-2020,10334.3,10545.1,10334,10458.4,1219079693,32548.47,-0.063542875,-0.546702035,-0.398069037,15449.26,15784.165,16581.145,15439.30318,16490.91848,0.302373214,0.328095746,47.89330859,-1051.615296,-601.9484004,-449.6668959,26004.34319,7157.94681,1.136616101,2.460912383,405157892.9,11168.05,-0.515943706,23071.8,0.327892488,17374.75,0.145087094,12107.9,0.111959077,14484.75,0.341807975,FALSE
12-03-2020,10039.95,10040.75,9508,9590.15,1344263317,39283.97,-0.151404276,-0.583855675,-0.556341237,16143.19,16171.365,17307.435,15991.56953,16974.17731,0.318028427,0.320253003,48.28355393,-982.607779,-349.7633322,-632.8444468,27562.97781,7051.892189,1.185102566,2.435285411,434661094.4,11301.2,-0.509608271,23045.25,0.066117538,21616.05,0.425550507,12201.2,0.126465646,14563.45,-0.408994067,TRUE
13-03-2020,9107.6,10159.4,8555.15,9955.2,1389061775,44167.89,-0.122247988,-0.567755325,-0.542147563,16768.49,16611.11,17815.855,16257.911,17234.2208,0.329652226,0.331506741,43.64776179,-976.3098061,-381.2347263,-595.0750797,27976.75737,7654.952626,1.140658405,2.626829254,433517813.4,11341.7,-0.507554903,23031.4,0.059243673,21743.25,0.223531166,12174.65,0.127945598,14564.85,0.181296154,FALSE
16-03-2020,9587.8,9602.2,9165.1,9197.4,898523271,29181.8,-0.582708353,-0.490048986,-0.469039729,16381.92,16839.435,17875.99,17057.06863,17343.67215,0.340199017,0.399632931,41.88416832,-286.6035144,101.4014821,-388.0049965,27099.94425,8652.035754,1.031993668,1.612799449,383601187.2,22040.7,0.222049418,18035.85,0.041198578,17322.2,0.131175535,23311.8,0.058073828,21456.65,0.165178741,FALSE
17-03-2020,9285.4,9403.8,8915.6,8967.05,936185892,28004.16,-0.609440537,-0.500281428,-0.481811195,16476.85,17556.66,17046.025,16802.26276,17297.19241,0.338803826,0.310564791,44.08931389,-494.9296536,-150.1092601,-344.8203936,25706.42573,8385.624268,1.01611968,3.514046428,375865270.8,22959.5,0.27949421,17944.2,0.03696127,17304.6,0.137794318,12045.8,-0.480856089,12352.35,0.132702747,FALSE
18-03-2020,9088.45,9127.55,8407.05,8468.8,1517275761,39256.71,-0.261154054,-0.63091352,-0.509802446,15054.31,15564.565,16502.43,15119.88148,16250.31272,0.314419843,0.32886046,46.34817918,-1130.431235,-535.6397788,-594.7914558,26226.32517,6778.534832,1.178480402,3.737784752,490183008.5,11462.2,-0.500455431,22945.3,0.328137391,17276.3,0.142691787,11992.5,0.127014035,14281.3,0.309376132,FALSE
19-03-2020,8063.3,8575.45,7832.55,8263.45,926508824,34274.23,-0.28345791,-0.639668337,-0.626464306,15966.55,16023.165,17236.3525,15814.38753,16913.58022,0.330768366,0.322163654,47.03604195,-1099.192697,-402.7821602,-696.4105366,27592.15902,6880.545979,1.201623896,1.841182981,405316327.5,11532.4,-0.497124219,22932.9,0.036644103,22122.25,0.476613213,12125.9,0.14348357,14521.15,-0.399923963,TRUE
20-03-2020,8284.45,8883,8178.2,8745.45,1072263600,37321.25,-0.240915542,-0.618321793,-0.606006681,16644.24,16898.17,17601.7875,16205.82696,17134.27897,0.324098557,0.363414467,40.11856801,-928.4520085,-236.9343894,-691.5176191,28295.08104,6908.493962,1.215023592,1.927298147,364249220.1,11521.05,-0.497186114,22913.15,0.032265694,22196.95,0.243902917,12080.85,0.125323112,17757,0.212520571,FALSE
23-03-2020,7945.7,8159.25,7583.6,7610.25,654151814,23891.9,-0.657391942,-0.565407952,-0.553997626,15821.05,16467.98,17517.2325,16683.8048,17208.52442,0.364448024,0.334930962,38.65438516,-524.7196232,-52.51411316,-472.20551,26764.97996,8269.485045,1.055845717,1.894692311,415953266.8,22212.7,0.26848169,17511.25,0.026255256,17063.25,0.160149716,23205.35,0.092592331,21349.4,0.17774523,TRUE
24-03-2020,7848.3,8036.95,7511.1,7801.05,739354439,28282.09,-0.654106818,-0.553352838,-0.519874815,15810.03,17069.31,16693.0225,16263.13562,16870.96637,0.338104721,0.307183055,43.23895461,-607.8307531,-224.3758726,-383.4548806,25323.01874,8063.026263,1.033964489,2.449808157,372858049.6,22553.35,0.2912864,17465.8,0.074954071,16247.95,0.084498064,11829.4,-0.487731788,12248.25,0.128891777,TRUE
25-03-2020,7735.15,8376.75,7714.75,8317.85,738114713,28482.01,-0.267424092,-0.631097392,-0.500681338,14795.08,15317.59,16327.195,14916.88682,16138.85062,0.309789176,0.321101065,46.11305448,-1221.963806,-649.237657,-572.726149,25869.76645,6784.623548,1.168917435,1.506679102,426565917.5,11354.25,-0.496430876,22547.55,0.353524348,16658.4,0.103398941,11797.9,0.084355842,14238.9,0.320795321,TRUE
26-03-2020,8451,8749.05,8304.9,8641.45,866534643,32228.31,-0.247473494,-0.609373905,-0.405233617,13690.88,15241.9,16839.0575,15078.80043,16364.59585,0.358823213,0.380031925,43.16744389,-1285.795421,-556.6074042,-729.1880164,27770.31323,5907.801765,1.298321564,2.066559752,527147698.3,11483.25,-0.480913839,22122.05,0.522597674,14529.15,0.244093848,10835.3,-0.55266515,12073.75,-0.500688563,TRUE
27-03-2020,8949.1,9038.9,8522.9,8660.25,801923401,31336.86,-0.243319164,-0.615869115,-0.609869652,16448.28,16222.5,16494.4925,15760.22819,16652.05594,0.340543094,0.343158707,42.88346559,-891.8277475,-320.4767116,-571.3510358,26445.09945,6543.885552,1.206536903,1.288293196,405990637.7,11445.05,-0.492347544,22545.05,0.015618278,22198.35,0.276302702,11633.3,0.076494566,13967.5,0.152529087,FALSE
30-03-2020,8385.95,8576,8244,8281.1,593953051,24724.44,-0.643815996,-0.615228068,-0.530787951,16547.49,16445.785,17403.1825,16890.14027,17441.3992,0.370414126,0.357680213,47.25330535,-551.2589355,-154.8694788,-396.3894567,27786.95039,7019.414609,1.193318279,0.543989932,388770668,23249.5,0.080261685,21522.1,0.219454982,17648.95,0.466371159,10651.8,-0.5098429,24131.1,0.200755352,TRUE
31-03-2020,8529.35,8678.3,8358,8597.75,713390935,27401.3,-0.634269027,-0.604259011,-0.513210453,17766.77,17058.105,17276.9825,16955.65443,17374.5958,0.35113137,0.338929445,43.32563654,-418.941372,-178.7207712,-240.2206008,27332.23711,7221.727887,1.16400588,1.182163009,442475504.1,23508.4,0.082054894,21725.7,0.230071084,17662.15,0.018587243,11962.1,0.104436822,13981.95,0.140838865,FALSE
03-04-2020,8356.55,8356.55,8055.8,8083.8,697752438,26561.18,-0.305751055,-0.634536355,-0.540545687,15187.89,16126.365,16750.645,15440.81572,16427.75759,0.318598657,0.316806125,42.38441457,-986.941872,-319.3044224,-667.6374496,26306.11753,7195.172467,1.140908011,0.907677998,438325415.2,11643.95,-0.473584155,22119.3,0.257181993,17594.35,0.066450277,15245.6,0.348774252,14789.95,0.26324533,TRUE
