date,open,high,low,close,volume,turnover,ret_1,ret_2,ret_3,sma_5,sma_10,sma_20,ema_12,ema_26,vol_10,vol_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,vol_change_1,vol_mean_10,close_lag1,ret_lag_1,close_lag2,ret_lag_2,close_lag3,ret_lag_3,close_lag5,ret_lag_5,close_lag10,ret_lag_10
28-01-2020,12148.1,12163.55,12024.5,12055.8,478484057,20917.62,0.1307736679938658,-0.4937388193202147,-0.4432722612821668,17263.559999999998,16499.44,17511.502500000002,16756.627471513013,17116.741126835735,0.4496554941227688,0.3879446363238838,50.105041221104194,-360.1136553227225,119.09246755141834,-479.2061228741408,27548.13143644418,7474.873563555828,1.1462898670681372,0.14010927833808084,411595301.1,10661.55,-0.5522877875481872,23813.4,0.09968482665466016,21654.75,0.1942638275342896,17086.25,0.3952742981267048,25966.05,0.36324403785323334
28-01-2021,13810.4,13898.25,13713.25,13817.55,637871621,39881.82,0.14613298163539534,0.2960169956526022,-0.41975736350122206,16400.61,16671.125,17309.625,16304.461706664857,16872.35659892198,0.40505563209236906,0.3724491455710565,47.057223847645986,-567.8948922571217,-18.30500441028967,-549.589887846832,27478.703592711187,7140.546407288812,1.1749623221428755,0.33310945614223475,416959801.4,12055.8,0.1307736679938658,10661.55,-0.5522877875481872,23813.4,0.09968482665466016,18132.3,0.06122174262930713,12100.7,-0.5339799468921919
28-01-2022,17208.3,17373.5,17077.1,17101.95,355284285,29799.89,0.23769771052031663,0.4185661673219532,0.6040772683146449,15490.05,17084.425,17314.3525,16427.152213331803,16889.36351752035,0.4075118833134586,0.37349843256497334,49.5900983247609,-462.2113041885459,-107.08626436594092,-355.125039822605,27482.927406491133,7145.777593508868,1.1745833298116268,-0.4430160030587095,336252162.6,13817.55,0.14613298163539534,12055.8,0.1307736679938658,10661.55,-0.5522877875481872,21654.75,0.1942638275342896,12968.95,0.07175204740221641
28-01-2025,22960.45,23137.95,22857.65,22957.25,361868609,33221.8,0.34237616178272057,0.6614559020955235,0.904249406924468,15318.820000000002,16952.659999999996,17476.3925,17431.782642049988,17338.83659029662,0.32302503505617775,0.3778612564510056,52.38407074897625,92.94605175336619,-67.0798011420795,160.0258528954457,27906.073625482073,7046.71137451793,1.1935736881032022,0.018532550630546485,342937879.0,17101.95,0.23769771052031663,13817.55,0.14613298163539534,12055.8,0.1307736679938658,23813.4,0.09968482665466016,24274.9,0.8717706522116286
28-02-2019,10865.7,10865.7,10784.85,10792.5,644159018,27123.34,-0.529887072711235,-0.36893161306166844,-0.21892810230467774,15345.009999999998,16807.329999999998,16707.07,16410.354543273068,16853.922768793167,0.32965586881172115,0.3970762284505878,41.304411362710326,-443.5682255200991,-142.37748601768342,-301.1907395024157,26694.424631385264,6719.715368614734,1.1955842204988982,0.7800909003411236,368974925.2,22957.25,0.34237616178272057,17101.95,0.23769771052031663,13817.55,0.14613298163539534,10661.55,-0.5522877875481872,12245.8,-0.49553654186011076
28-02-2020,11382.0,11384.8,11175.05,11201.75,810523106,32297.15,0.03791985174889967,-0.5120604602032037,-0.3450015933855496,15174.2,16218.88,16685.8,15609.030767384904,16435.243304438118,0.3069605405369048,0.3713527927665524,49.39089297075785,-826.212537053214,-279.1444962247896,-547.0680408284244,26720.40708978263,6651.192910217365,1.2027720684393475,0.2582655576514803,435549490.1,10792.5,-0.529887072711235,22957.25,0.34237616178272057,17101.95,0.23769771052031663,12055.8,0.1307736679938658,17086.25,0.3952742981267048
28-02-2022,16481.6,16815.9,16356.3,16793.9,404214666,33831.57,0.49922110384538154,0.5560713458420201,-0.2684707445360397,15769.470000000001,16085.040000000003,16931.025,15791.318341633381,16461.810467072333,0.3431236520628707,0.38311380530756217,52.435766563269944,-670.4921254389519,-357.41402206762206,-313.07810337132986,26708.51675679584,7153.533243204161,1.1549793065447413,-0.5012916189461476,454545247.3,11201.75,0.03791985174889967,10792.5,-0.529887072711235,22957.25,0.34237616178272057,13817.55,0.14613298163539534,18132.3,0.06122174262930713
28-02-2023,17383.25,17440.45,17255.2,17303.95,420881259,32959.77,0.03037114666634899,0.5447541678755552,0.6033310169098911,15809.87,15649.960000000001,16885.675,16024.030904459014,16524.191173215124,0.3399285572480776,0.36925359809700137,44.85314258839095,-500.1602687561099,-385.9632714053197,-114.19699735079018,26646.570360219674,7124.779639780323,1.1561155074013534,0.041232034366610604,470979076.9,16793.9,0.49922110384538154,11201.75,0.03791985174889967,10792.5,-0.529887072711235,17101.95,0.23769771052031663,21654.75,0.1942638275342896
28-02-2024,22214.1,22229.15,21915.85,21951.15,202952371,20579.8,0.2685629581685107,0.3070906698265441,0.9596179168433505,15608.65,15463.735,17096.385000000002,16935.89538069609,16926.188123347336,0.34711043991389584,0.37105515937483996,58.042412354953846,9.707257348753046,-306.8291656545051,316.53642300325816,27113.244633695485,7079.525366304519,1.1718102550563154,-0.5177918553983417,473592161.9,17303.95,0.03037114666634899,16793.9,0.49922110384538154,11201.75,0.03791985174889967,22957.25,0.34237616178272057,23813.4,0.09968482665466016
28-02-2025,22433.4,22450.35,22104.85,22124.7,551285287,52745.2,0.00790619170294038,0.27859246010304006,0.31742477923531753,17875.090000000004,16610.05,17250.2575,17734.173014435153,17311.26307717346,0.27479033524893315,0.37145807321269236,54.525148796559826,422.9099372616947,-160.88134507126514,583.7912823329599,27485.465650418577,7015.049349581424,1.186673085943045,1.716328389186446,486752427.9,21951.15,0.2685629581685107,17303.95,0.03037114666634899,16793.9,0.49922110384538154,10792.5,-0.529887072711235,10661.55,-0.5522877875481872
28-03-2019,11463.65,11588.5,11452.45,11570.0,527678809,25719.65,-0.4770550561137552,-0.4729205531373072,-0.33136653769804003,17948.74,16561.47,16530.454999999998,16785.83870452205,16885.984330716165,0.332579868764336,0.38527671473415936,44.96604035268325,-100.14562619411299,-148.73420129583474,48.588575101721744,26193.684617303777,6867.225382696219,1.1691426058512946,-0.04282080178207259,491671903.1,22124.7,0.00790619170294038,21951.15,0.2685629581685107,17303.95,0.03037114666634899,11201.75,0.03791985174889967,12055.8,0.1307736679938658
28-03-2022,17181.85,17235.1,17003.9,17222.0,253240837,19976.26,0.48850475367329294,-0.22159396511591123,-0.21543973778139192,18034.360000000004,16901.915,16786.52,16852.94044228789,16910.874380292746,0.35939403017240784,0.3726944847141719,46.70720555758184,-57.93393800485501,-130.57414863763879,72.64021063278378,26224.29015331148,7348.749846688523,1.1244463001636404,-0.5200852627000225,453208824.7,11570.0,-0.4770550561137552,22124.7,0.00790619170294038,21951.15,0.2685629581685107,16793.9,0.49922110384538154,13817.55,0.14613298163539534
28-03-2023,17031.75,17061.75,16913.75,16951.7,238840919,20942.5,-0.015695041226338358,0.4651426101987901,-0.23381107992424754,17963.91,16886.890000000003,16985.657499999998,16868.134220397445,16913.89850027106,0.35679084428417346,0.37344972131947624,44.75577600635876,-45.76427987361603,-113.61217488483425,67.84789501121821,26250.758741431404,7720.556258568589,1.0909323046730934,-0.056862543066069526,441564488.1,17222.0,0.48850475367329294,11570.0,-0.4770550561137552,22124.7,0.00790619170294038,17303.95,0.03037114666634899,17101.95,0.23769771052031663
28-03-2024,22163.6,22516.0,22163.6,22326.9,407422815,45656.57,0.31708914150203227,0.29641737312739536,0.929723422644771,18039.06,16823.855000000003,16888.2575,17707.9443403363,17314.861574325056,0.35469173918193264,0.33019845246820806,60.11829330807522,393.08276601124453,-12.2731867056185,405.35595271686304,25867.251229065936,7909.263770934065,1.063341641855702,0.7058333919741784,446119908.7,16951.7,-0.015695041226338358,17222.0,0.48850475367329294,11570.0,-0.4770550561137552,21951.15,0.2685629581685107,22957.25,0.34237616178272057
28-03-2025,23600.4,23649.2,23450.2,23519.35,387455531,29156.37,0.05340866846718528,0.38743311880224396,0.36565729880385556,18317.99,18096.54,17451.935,18602.00674951533,17774.45330956024,0.2881293694862911,0.30337434222785464,59.978187091388776,827.5534399550925,155.6921386265237,671.8613013285687,26617.320562975525,8286.549437024478,1.0503575177165767,-0.04900875273761973,420449560.0,22326.9,0.31708914150203227,16951.7,-0.015695041226338358,17222.0,0.48850475367329294,22124.7,0.00790619170294038,10792.5,-0.529887072711235
28-04-2020,9389.8,9404.4,9260.0,9380.9,614548983,30091.41,-0.6011411880005186,-0.5798386699452232,-0.4466100745058018,17880.170000000002,17914.455,17066.667500000003,17183.374941897586,17152.70861996318,0.36832086815032394,0.3306370983940126,46.822782951815206,30.66632193440455,130.68697528809986,-100.02065335369531,26918.83422916354,7214.500770836465,1.1545507321993045,0.5861148798518507,400852147.7,23519.35,0.05340866846718528,22326.9,0.31708914150203227,16951.7,-0.015695041226338358,11570.0,-0.4770550561137552,11201.75,0.03791985174889967
28-04-2021,14710.5,14890.25,14694.95,14864.55,453990807,37650.11,0.5845547868541399,-0.3679863601672665,-0.3342313532107011,17408.68,17721.52,16903.28,16826.632643144112,16983.2153888548,0.3804892622426702,0.35263529301421115,48.44665990919063,-156.58274571068614,73.23303108834266,-229.8157767990288,26789.36259744875,7017.197402551246,1.16972357997368,-0.26126180408958544,405829761.8,9380.9,-0.6011411880005186,23519.35,0.05340866846718528,22326.9,0.31708914150203227,17222.0,0.48850475367329294,16793.9,0.49922110384538154
28-04-2022,17189.5,17322.5,17071.05,17245.05,312914417,28488.87,0.16014611945871216,0.8383150870385572,-0.2667718283030781,17467.35,17715.629999999997,16682.795,16891.004544198862,17002.610545235926,0.3813644083731037,0.35204952677396956,45.83319959967437,-111.60600103706383,36.265224663261364,-147.8712257003252,26316.15321867787,7049.436781322125,1.1548854036362461,-0.31074723942592963,395033077.6,14864.55,0.5845547868541399,9380.9,-0.6011411880005186,23519.35,0.05340866846718528,16951.7,-0.015695041226338358,17303.95,0.03037114666634899
28-04-2023,17950.4,18089.15,17885.3,18065.0,290263674,27026.12,0.04754697724854373,0.21530756060560208,0.9257214126576343,16614.97,17327.015000000003,16395.375,17071.619229706732,17081.306060403636,0.3754930539394634,0.3519442433097337,56.35714710294164,-9.686830696904508,27.07481359122819,-36.7616442881327,25459.129457032057,7331.620542967943,1.1056477155334425,-0.07238638352671367,403764207.9,17245.05,0.16014611945871216,14864.55,0.5845547868541399,9380.9,-0.6011411880005186,22326.9,0.31708914150203227,21951.15,0.2685629581685107
28-04-2025,24070.25,24355.1,24054.05,24328.5,320467976,28278.82,0.3467201771381123,0.41075265076065315,0.6366792132960635,16776.8,17547.395,17078.7225,18188.062425136464,17618.135241114476,0.3857639206463251,0.32626080167992116,60.409191220492396,569.9271840219881,135.64528767738017,434.2818963446079,26379.981725359874,7777.463274640124,1.0892218929559718,0.10405815369097815,380682476.8,18065.0,0.04754697724854373,17245.05,0.16014611945871216,14864.55,0.5845547868541399,23519.35,0.05340866846718528,22124.7,0.00790619170294038
28-05-2019,11958.35,11958.55,11864.9,11928.75,598308334,28833.54,-0.5096800049324866,-0.3396761693883199,-0.3082797672375551,17286.370000000003,17583.27,17072.37,17225.091282807778,17196.699297328218,0.3911960396328952,0.35374262246918436,46.517991017910504,28.39198547956039,114.19462723781622,-85.80264175825583,26388.235576271374,7756.504423728624,1.091338294129213,0.8669832208133021,387745429.3,24328.5,0.3467201771381123,18065.0,0.04754697724854373,17245.05,0.16014611945871216,9380.9,-0.6011411880005186,11570.0,-0.4770550561137552
28-05-2020,9364.95,9511.25,9336.5,9490.1,837911425,37761.91,-0.20443466415173428,-0.6099184084509937,-0.4746692499308054,16211.48,16810.079999999998,16855.9975,16035.092623914274,16625.84009011872,0.3731580282232036,0.3585154161678121,44.55783094685391,-590.747466204446,-26.793791450636235,-563.9536747538098,26677.46746461137,7034.527535388632,1.165338327157603,0.40046758065048116,446212488.1,11928.75,-0.5096800049324866,24328.5,0.3467201771381123,18065.0,0.04754697724854373,14864.55,0.5845547868541399,17222.0,0.48850475367329294
